Order Id,Customer Id,Customer Name,Product Id,Product Name,Product Category,Payment Type,Quantity ordered,Price,Date and time when order was placed,Customer Country,Customer City,Site from where order was placed,Payment Transaction Confirmation Id,Payment Success or Failure,Reason for payment failure
5ac49fbd-6422-4090-b580-90091b68baac,747924ed-824e-4589-a1e3-ea1453bcb1cb,Lisa Farrell,07bb31d8-d8cb-4357-bcf5-e9d7a8b7332a,Deodorant,Electronics,Card,4,554.55,2021-09-04 03:11:23,Canada,East Richardland,Flipkart,25c493c1-bdeb-4fd9-b135-3216c482ed92,N,Payment gateway error
2eaa4438-ffa7-4801-a875-2bd523b5d0e2,1794dc23-b01c-45f4-9d81-aeaf4e1052e3,Annette Lewis,766ceaa7-b068-4bd6-8c5d-93b0738364f8,Hand Sanitizer,Electronics,UPI,1,872.91,2022-06-07 21:21:53,Canada,Youngbury,Amazon,2e11df5b-42f1-4a58-9487-580d35480607,Y,
31a11ece-0b2f-4b9b-8ede-5685a315d15f,6d848ba5-874d-465a-9433-993a03cc831f,Donald Black,5515c592-ed20-4372-bef2-7a8eae0d0316,Bakeware,Sports,UPI,3,548.55,2023-09-24 19:52:58,USA,Freychester,Walmart,2199ad1f-3763-41a9-94e1-8d265b39ba9b,Y,
575db368-f3af-4867-a2ff-8fe92811a0da,f522ee9c-d0ba-441b-8aab-bc1278ed40df,Gregory Davis,09d02206-8c1d-4666-9c87-83ede79c0035,Batteries,Books,Wallet,2,409.04,2024-07-21 14:22:25,USA,Julieshire,eBay,240608a4-e181-47b5-be64-bf44ed73d432,Y,
03d06789-193c-41ff-85aa-a20aa33c2c41,15b01d50-f161-432e-9360-1d2860dd6449,Gregory Dixon,400cd0c8-022d-4b70-a4de-d51b44111747,Baking Paper,Electronics,Card,2,889.15,2023-10-27 13:05:50,India,South Michael,Shopify,0e653791-607c-4d68-b29a-c10a54f38b4f,Y,
a9e15904-b1c8-4f04-a0b9-6e2e8b4119c4,0acb8778-02e4-4a07-9283-c4a171b1d628,Jordan Brown,0e85d2be-a235-424c-9bb1-d624981651dc,Air Fryer,Electronics,UPI,3,82.54,2024-05-28 16:31:33,India,West Christineborough,Walmart,7d43ef5a-8ad5-429e-b91c-390d5ed36360,Y,
145a38a1-6286-43b6-a7ca-1618fd3016f8,203c72c0-a1ac-4740-afd4-e4ffd5840b78,Jeffrey Jones,5c11841f-ac83-4f31-a598-47a723242bff,Bath Mat,Home & Kitchen,Internet Banking,3,601.47,2020-05-16 23:38:36,India,North Harryport,Walmart,9b2d72be-fea1-4cda-abe5-35dd24388d5a,Y,
10c2db44-b51f-4d62-9703-a9968e8210c8,5d6f7589-7765-4990-9ab9-d2d26f879e18,Kevin Mayer,5be3b5ea-d393-4165-b252-d44ecbddf1af,Cologne,Home & Kitchen,UPI,3,802.24,2024-02-27 18:20:48,India,West Henrymouth,Amazon,0d70a8c1-2974-4b38-b739-22f441bd5783,N,Insufficient funds
67f3f2ea-3cd9-4322-92d7-fd250bc2e600,490806d1-cdbf-49f3-b23f-dd730a0a1c7a,James Miller III,cfa485a3-03c1-4f64-8d15-7efa27c0154a,Fabric Freshener,Clothing,Internet Banking,1,829.15,2022-01-05 03:26:02,India,Rodgersmouth,Walmart,2b09008a-aadb-4d4e-8558-13a562ead52d,Y,
c6c44862-2870-4518-a363-2511f7a5a55c,f740b976-d7df-4540-8b16-e6f78174e9ba,Calvin Gutierrez,b77df765-f347-4777-9d00-b2f4ad24de18,Pots and Pans,Home & Kitchen,Wallet,2,225.47,2021-10-21 22:17:35,India,Katherinebury,Shopify,1cdb13a5-7d23-47ea-b224-0b14673a17fd,N,
d1c26116-af77-4a6f-8831-e71ed3d4ab56,71b0498e-9cb3-4e11-9d38-9471918fb7cd,Jennifer Harrison,78e7ac85-2af4-4302-a148-cb4f17c9ddfc,Deodorant,Home & Kitchen,UPI,2,615.85,2023-12-02 11:44:49,India,New Joann,Flipkart,360a05e5-61be-4267-9b29-05d9df2edafd,N,
f190e7b3-f756-4166-92ba-58a89ddf8613,eabdd202-2d48-4939-9d52-3509c7567c17,Diana Lewis,1f16132d-a11a-4ce6-a5f0-bb810bd2a0e6,Salt,Sports,UPI,1,487.46,2021-05-22 10:25:34,Canada,South Carlaview,Flipkart,34561b8e-6f44-4e4e-82e9-88d99c98f815,N,Insufficient funds
2080bd9b-2b35-4870-999b-821031692c2c,f845158c-2b28-4d47-8789-376b92e841c4,David Carlson,0ac056a2-3048-40e9-9da7-f87e281c4f48,Bleach,Clothing,Card,3,246.53,2022-07-28 02:28:28,India,Conradview,Shopify,a0c89660-77ce-4e1c-aa5d-e3fdca8c6f9a,Y,
361ec966-fd3b-450b-ae31-655f246499ac,a52266fa-db4f-40e3-a1a7-d9d6c0680dce,Margaret Ray DVM,4bbde326-b257-40d0-8884-6d37f5bce6b0,Foot Cream,Clothing,UPI,1,192.22,2022-11-11 01:12:18,India,Goodwinview,Walmart,2b431ff6-fc1a-4733-bfdf-5c2e0f92b154,N,Card expired
3c96ab7e-f366-4f09-9610-f0710bb0d0a0,f8be39ec-9f61-49af-b7b6-68a9807ea9d8,Kimberly Jones,20a816a1-e280-4934-9e76-74c2982d7257,Anti-Aging Cream,Sports,Wallet,4,482.49,2020-06-09 00:12:33,Canada,Paulton,Walmart,7403ef49-0f59-4b22-8506-5d4f2133199c,Y,
5590276f-75c4-428e-b25b-756f3978195c,0df34388-c93a-40f2-86e6-1867807857a2,Megan Jones,11a3233a-c0a0-486c-8841-a0e654083410,Bath Mat,Sports,UPI,1,723.41,2021-11-10 17:11:57,USA,Port Dennis,Walmart,a820a2c3-a5a3-48fd-8c99-fd932c020083,Y,
d692a0a3-0d24-4954-9cd6-01ff7061a256,e5a46081-2c26-47a2-9900-a6bcc24663b6,Michael Pham,d2acd753-6d42-44e6-a0d0-12ba06e14652,Pet Treats,Home & Kitchen,Internet Banking,4,311.9,2023-09-28 01:15:01,USA,New Brandon,Shopify,8ed65c21-dab6-4747-a757-f1cdde374c11,Y,
137afd9d-a332-498f-af81-ce29eb6cd61a,96928d9f-161b-4ef3-a6ba-405cea714a81,Kim Ross,ea46c61d-62f1-46dd-8a8e-576ad0c6c59e,Lip Balm,Home & Kitchen,Wallet,4,247.78,2022-09-21 11:30:08,USA,Williamfort,Flipkart,815f8b5e-bff7-48e3-a1ee-74b40c4e233a,N,Card expired
b78832f1-2ace-482c-b71f-8483f3a5733f,a39ed4a9-3aee-4fa5-9fed-fe06b2d5799a,Evan Barnes,83258fbf-d57d-4678-acdf-90aceacb3653,Oven Cleaner,Home & Kitchen,Wallet,1,345.89,2022-04-19 00:14:20,Canada,Stokesmouth,Flipkart,3076b673-6297-488d-b5d0-7b8786e9c039,N,Card expired
74d09cac-57a8-4ec5-bdb8-163e70b512c5,abfe2cd3-3ad7-4eff-8c85-5a19d2c0fd80,Jessica Ramos,67ada273-888a-42d7-b28c-c6dc0f2eb5f1,Shaving Cream,Clothing,Wallet,5,617.33,2021-12-19 11:59:56,India,South Davidview,Amazon,07878ccb-ae0e-40fa-bb8d-8bbd59697db2,N,
97c76e34-5978-4f4d-af8d-df639c4eef34,4324ee28-4598-4d9d-927b-60576f436e1e,Melissa Heath,e96de9bf-2b07-4748-811c-c46a8d833de5,Iron,Clothing,Card,3,51.45,2022-11-10 22:48:15,India,Lynchberg,eBay,a71510b8-a0b7-44b3-a30c-9f0f0138a5e9,N,Card expired
20dc71b6-86e4-4daf-9c7e-8e68c365150b,002c7cc4-40e1-4be3-a3dd-93a1c95e3d8f,Cameron Moore,8135ea31-ffd0-467c-b77b-17ec3564be30,Cleaning Spray,Books,Internet Banking,4,772.8,2022-01-09 01:52:09,Germany,North Alyssamouth,Amazon,f70559e6-e78e-4ec2-a675-6d5789ddf57c,Y,
333365c7-0307-40d9-9d93-43ec4934426e,bd3ec4c6-b1ff-4c14-8f46-d0f5c57f0540,Mrs. Brittany Rodriguez,960e8ee5-f825-4f84-858d-b6d691e93ebf,Toilet Paper,Clothing,Internet Banking,2,117.4,2022-04-13 17:05:29,India,Port Ernestfurt,Shopify,affb48c6-d588-4e04-8a58-7dd899bb9c7d,N,Payment gateway error
a72b3587-0ea1-46b5-bc2f-d4dfe4ae9840,ee0f3d7d-14aa-4aea-bf09-66df9ad22334,Henry Williams,a303158e-e5ab-4741-8bba-f550bf40e007,Pepper,Home & Kitchen,Wallet,5,497.85,2024-08-16 20:05:41,USA,Trujillobury,Shopify,cecf81a0-916c-4eee-8273-a4dff85faf68,N,Insufficient funds
ee68baad-3407-4e6c-9d05-22de253d3568,a214b44c-fd5d-416e-8c73-daf82395edcc,Douglas Horton,3239ed56-2255-4ea2-9ef1-ee45729c37e3,Air Conditioner,Sports,Internet Banking,3,114.68,2022-08-18 16:59:35,Canada,Holmesside,Flipkart,efb69a05-93b7-4b2c-b1a4-d06a97c51251,Y,
2922aaf3-945f-42e0-b5b9-9034d85fbfab,304f50f3-9cfc-41af-85bb-c721ce44139f,Lauren Molina,de35e3b8-015f-4d44-ac4a-96ffdd4639e9,Dustpan,Home & Kitchen,Wallet,4,185.57,2023-03-01 03:51:20,Germany,Bakerborough,eBay,f061fd30-15ec-43df-b278-d2554db5920f,Y,
e79b8c70-6f4b-43b9-ab49-69e39c6b506e,9836b2fb-30e7-4f64-883d-9bc9d6d73bd7,Robert Stone,e44e45ef-8c22-4145-8d62-f03d039ffc6d,Sticky Notes,Books,UPI,1,723.05,2021-05-08 11:25:27,Germany,Ortizmouth,eBay,06618404-a24a-4786-8b14-e95604d6eb59,N,
704487c1-4d48-4647-b5d9-b3f6d8bc3a35,1ab37999-01d3-4d5a-91a2-c955aeaf40e6,Roger Martinez,c8c2fa7d-9008-41f0-9387-0679345be46c,Body Wash,Electronics,Internet Banking,3,296.44,2021-12-16 06:31:53,USA,New Lisa,eBay,627b5a9e-6332-4fe2-b142-91d64a867c99,N,Insufficient funds
ff29837d-c23c-445e-a62c-465e422a28ea,399cc361-0dc6-4f4c-ab10-9cda4087eb9d,Emily Arellano,7756c4f5-eb9e-44ca-af87-994388d87eb7,Plastic Wrap,Electronics,Wallet,5,358.34,2024-07-11 01:11:47,Canada,New Jenniferfort,Amazon,091e82eb-920c-40d3-a072-71b68efe3eec,Y,
5a097931-e001-4511-a061-2c1e89fdf194,33e0afe8-3e25-4aaa-9d3b-6d39aaa3f82a,Molly Young,a4b03456-9d21-4e80-865e-a78d162d144f,Chargers,Clothing,Wallet,2,345.07,2023-01-13 04:12:04,Canada,West Sandrahaven,Flipkart,53406c08-af42-4a19-8ac7-874849ff3951,N,Card expired
4e056804-ee3e-4992-8d04-06b603da744f,ce9bd812-285a-4502-bb64-b45f06fd7353,Sheila Short,8c3c712d-3982-4f95-9779-a13156a44dec,Cutting Board,Sports,Internet Banking,5,265.26,2020-09-06 23:33:12,USA,West Theresa,Walmart,77f662e1-d870-4b5f-9a44-2bb60f123d93,Y,
c06d676f-9a49-4816-a4cf-813dace33713,8de5b7e9-96dd-428a-8b3b-a06ec5e758d4,Cynthia Bond,907a8c7e-c9b3-4d0e-bc67-e5fa39f12d3f,Oven Cleaner,Home & Kitchen,Card,2,777.72,2021-09-30 04:02:27,UK,Jefferyfort,eBay,f3ee007f-c402-4739-a784-1e57d4c6a5c5,N,Payment gateway error
77767109-ea26-446c-b96d-d197ef3e48f8,530dcccf-25a0-4e42-a72b-b245993c6a19,Madison Smith,2d138134-b3bd-4b8c-b639-3e5253bb5936,Anti-Aging Cream,Home & Kitchen,UPI,1,45.88,2020-07-22 06:13:10,India,Williamsside,Shopify,8b657d60-893b-407e-8ceb-e8a78e1c1204,Y,
670de389-706d-483b-883d-3c33c540a0c1,bcf438a6-724a-4437-9969-26e54b23ff42,Robert Gaines,853401c7-7aad-480a-b3aa-7d5a8321c87b,Shaving Cream,Books,Internet Banking,5,369.03,2023-05-03 01:15:19,India,Carlberg,eBay,12e20a7a-1976-42d4-9b57-5de3a57af617,Y,
07d014c0-fd7d-48b2-834e-ad688add88bb,1eb5afd0-3a6c-419c-ad66-b133606704b3,Robert Beck,bf52ab0e-ac26-45ec-9cb9-9c8b67acc83f,Bed Sheets,Home & Kitchen,Internet Banking,5,210.37,2024-01-02 18:49:03,UK,New Regina,Shopify,9af32421-daf4-41b5-b979-e17a254e4b8a,N,Card expired
253a3a94-d01d-418b-ae76-5ef208ad9860,e2ba9751-f64a-4bc2-b97b-09e5d2736e42,Joanne Stokes DDS,9639308e-3883-4c8c-8389-f2618cc43870,Meat,Home & Kitchen,Internet Banking,3,110.74,2022-04-09 03:10:18,Germany,Angelashire,Walmart,aec44171-cc82-442c-8e3e-370cecf40d2e,Y,
fdfdef1a-f8b9-40a1-acc4-03833c38b63a,8d3930a7-397e-4533-95b8-506e16c52c2d,Leslie Walker,90444448-c6cd-49be-bda3-e4975ed1794b,Measuring Spoons,Electronics,Wallet,3,910.04,2022-06-23 00:13:15,Canada,East Noahchester,eBay,942a2a3c-0b11-4653-9458-b71d3000c344,N,Payment gateway error
46b4d7e4-a102-478e-bb3a-ff317e32aa28,6fc1375b-b9cd-4d30-95d6-cbd3fa2b5f75,Mark Tucker,f00c776a-de8f-4edf-af2e-71200773db7c,Knife Sharpener,Home & Kitchen,Wallet,3,519.57,2023-06-28 20:42:25,Canada,Port Bryanchester,eBay,0cc79c17-aa44-4114-93c9-6bd4531f47e8,N,Payment gateway error
b6751c97-91b8-4cf3-90ce-d801e406f1be,44aa26ab-7636-4273-b483-100e3666991f,Robert Werner,b9dbfae1-cdf5-44ca-8a28-1a99702f3c28,Cotton Balls,Books,Card,1,343.11,2023-01-13 05:00:34,USA,Scottfurt,eBay,67e5617e-a4f4-417f-99df-ea51bf893714,Y,
d2ce28b4-82c4-40bc-b4c4-86340ba83b77,be0d276a-8ce7-41ad-9f8a-a6976aa5a767,Gregory Hoffman,4b1fa5cc-99e3-49e2-9891-5722fa2e257d,Metal Polish,Electronics,Wallet,5,794.85,2024-02-07 01:31:51,Canada,West Thomas,Shopify,59aa6c06-8fe8-4193-832a-c7291786f1bb,N,Insufficient funds
485cda2b-db1d-48f7-9c78-5f136393ecb0,0dde09cf-7949-43a2-804f-dfca0f0f3175,Nicole Holmes,78ec00b0-9fc3-47c4-a31c-7d8d825a4a7a,Pressure Cooker,Clothing,UPI,2,219.59,2022-10-16 15:30:48,USA,Santiagotown,Amazon,d45e8992-7878-4a42-a016-9dea6b0af529,Y,
f9b810b3-c769-420e-aace-c05748dd400c,8d4a89e4-3671-4e37-9a23-947b72980df3,Joseph Hawkins,4a7de6f3-6f70-4725-9955-b86549c81d36,Laundry Softener,Clothing,Wallet,3,593.68,2020-02-22 20:40:29,USA,Port Pamelaburgh,eBay,5595d899-ecc6-45d1-ac81-4fdb0eb6fd1e,Y,
d4db29c7-5fa8-4faa-b4ed-ea1eee81d9ff,ff3db470-e6e6-47e8-9dab-882732b11a54,Karen Schroeder,c54f5e94-4761-4d76-9e4b-c5c11813c550,Air Conditioner,Books,Wallet,2,95.17,2023-10-03 20:54:58,Germany,Mitchellland,Amazon,b82b5fb8-56cd-48fa-9434-f3708be017e2,N,Insufficient funds
17fcbcef-55e3-40de-87d5-19372894aef0,a0258741-881b-4048-98db-d5821dccd800,Melinda Lawson,c00ddd06-f937-46c4-93e2-f3369b45d9c9,Lip Balm,Home & Kitchen,UPI,4,24.2,2023-04-27 08:01:34,USA,Lake Luis,Walmart,39eb8e5a-aa39-481d-9401-804b529b886f,Y,
6688e89c-0db5-4c37-8d92-1735b80a8cbf,55a046d3-4a6c-4684-9f52-b0e58f3b71c3,David Fowler,a74900e4-2378-4b5d-b7a4-232c85c778f7,Toothbrush Holder,Clothing,Internet Banking,1,811.46,2021-04-24 12:59:18,Canada,Melissatown,Flipkart,92812189-3bd2-4f46-a84a-3840f650026a,Y,
5004fe43-e370-446d-a80c-0ba151047f98,7d37966a-408a-4952-b725-30b1b726b808,Stephen Mitchell,ed5c04e6-f75b-4371-8f8f-bb39db5ec211,Hair Dryer,Home & Kitchen,Card,5,506.22,2021-08-05 13:30:17,Germany,Port Kathyfurt,Amazon,9adef4f0-94a7-47f3-a96a-4c33b79bc297,Y,
37c57b88-b58d-4675-89e2-c03b7365131e,f735cf1c-0f8f-4005-9cba-17dd878a6640,Christie Powers,f4e90541-59ed-4c73-b10c-57617eb5d2bb,Coffee Filters,Sports,Card,5,40.97,2023-04-22 03:22:26,Canada,Lake Michaelfurt,Amazon,a7cf9963-ae3a-4094-a978-8517dc6ddc3c,N,Insufficient funds
51e16e9d-5103-47ef-ae31-121d97e69cc5,74a3a2da-3d33-452e-937f-9d9b4f0fbb57,Thomas Barrett,1df77701-9edd-4287-b440-31f89bf1cbcb,Laundry Softener,Sports,Wallet,4,333.13,2022-05-08 17:22:50,UK,Mendozachester,Amazon,ad8a62a5-71f3-4424-b9e9-b23c3f4c2fe1,N,Card expired
502c6d39-a208-442b-aed5-8d0a165d4136,9a1c75f6-b8c8-4b46-ad15-e9ab8d0ef91e,Garrett Ortiz,a8933b35-c07e-48e1-b243-39502ded57a0,Pasta,Clothing,UPI,4,935.84,2023-07-17 23:15:45,UK,West Steven,Flipkart,e19d8288-a628-4ad3-8636-8baad03c453a,Y,
0d776f27-3a3b-47dd-838a-9344c143248c,9c0a5160-41de-408d-ba51-86f214570dd4,Hannah Smith,b76b2fc6-780c-4af1-9f89-b8e99866f3bc,Metal Polish,Electronics,UPI,2,832.21,2020-02-12 13:30:59,Germany,Tonyton,Shopify,d6c0099e-8771-437f-a1d0-8905868c1aaf,N,
0f16158f-2413-4706-bb8c-6357052b5c0d,91a4d7df-a111-4aec-b115-f3996841f129,Judith Henry,b0a666b0-e2b4-4f73-9a7c-d721480ffe40,Milk,Books,Internet Banking,2,837.67,2022-10-19 16:33:54,Canada,West Stephanie,Flipkart,5cffdd55-4287-49d7-b397-5221df6d9301,N,
a84ae025-cd67-46d3-852f-9047b9115d1b,2ce3ddeb-c851-425c-a063-b357cbc4d450,David Valdez,ee0032fc-cb23-43a9-894c-169a30c4db20,Bleach,Sports,Internet Banking,1,286.44,2023-06-13 06:19:49,Canada,Brownville,Amazon,1fad383c-1c46-4eb0-8832-fcf841cfb178,Y,
83161a3e-5627-4427-85b8-370ed2c56b87,883b8753-583e-44d3-9c87-93310bde3c07,James Blackburn,650d1e12-913b-404d-80e2-c30b011d0e21,Cleaning Gloves,Sports,Wallet,1,430.5,2024-07-15 21:15:08,USA,Derekview,Amazon,90761d14-0b3a-4314-a435-8a0575424cef,N,
b199278e-3985-4731-a5cb-1168690bc4a9,b89558da-5d05-4f04-9c04-59f8047126a1,James Parker,b6c44027-84d0-4c4f-91c2-1d8e6d8f300f,Nutritious Snacks,Home & Kitchen,Card,2,760.75,2024-02-08 08:19:06,Germany,East Dennisfurt,eBay,04f58a15-5054-4e34-88ce-bfea1b0420bd,Y,
feb1bf2a-26d1-4f0a-81d7-622ab5e1169f,61128c0d-ac63-46a4-863e-c29bcdc712f7,Stephanie Valenzuela,e1cff5f2-d208-4ddc-a8d1-c7d211a070a4,Oven Cleaner,Home & Kitchen,UPI,4,267.81,2024-03-16 11:23:12,Canada,Jefferychester,Shopify,bac23e0c-e797-441b-bb38-aa276834e2a5,Y,
43271803-25fb-4777-a07b-6091d1618410,e4c75744-1078-4874-9f08-ff932ae6614d,Heather Bryan,e2442fa2-afd3-4b55-a54e-5f9f17ef2239,Shower Mat,Clothing,UPI,2,29.45,2023-08-04 10:38:02,India,Christopherview,Flipkart,8129ca03-b1f4-4d9d-9431-c5cefdc11998,N,Payment gateway error
c921a093-06ce-4a03-97f4-9f57560cde56,15251ef0-f69a-49da-b98a-145aaa76149e,Kathleen Wiggins,96b8c56b-4f4e-4965-a4c3-a78a4371e239,Q-tips,Electronics,Wallet,3,957.96,2021-08-21 18:21:39,Canada,Port Amanda,Flipkart,7d636372-e7ec-4685-b0de-5522c756e078,N,Insufficient funds
8b609382-1223-450a-b9db-fcfbad2a5bed,3e6ecbac-516f-4428-ab29-0db92f45666d,Frances Patel,08a2a50d-ea7c-406d-b09c-3a4f8f82f194,Soap Dispenser,Sports,Card,4,843.52,2020-01-21 12:06:42,Canada,Port Wayneshire,Flipkart,439b6a4a-2549-4555-b993-8fd703a54e1a,Y,
694ccc06-90a2-4c5c-b253-d6389cee1f79,44c104f8-f529-4b49-8986-88f2e00ddfb2,Edward Smith,67593825-2a36-4d54-9647-f4ed9d3f3727,Cereal,Home & Kitchen,Internet Banking,3,731.44,2021-07-15 14:52:51,Canada,West Elijahburgh,Amazon,093430f9-1686-46a0-9c80-430a816dd87a,N,Payment gateway error
ad4ebc90-e120-4935-81dd-498755b5762b,8b76f8d0-e760-43ce-83db-afdc9cfe6874,Gregory Martin,5888994d-be02-4a63-87fb-d3241515c74a,Towel Hooks,Electronics,Wallet,2,817.52,2021-11-01 13:26:42,Canada,Lake Bethburgh,eBay,13013068-7e48-48ee-ad16-6a06cf9dc5cd,N,Payment gateway error
383667a4-f265-4dfe-8ae8-494283cf3832,66e1e218-3b4b-4a04-b08c-39c67b711aee,Bethany Conway,a626d452-9058-4153-9424-27b18479a3bf,Razor,Electronics,UPI,2,485.4,2020-05-08 16:32:34,Germany,South Kevin,eBay,eaa72d30-b22c-4145-b86d-12adb9e8f01a,Y,
f30d3b97-57d2-44ed-a8eb-94aa244163ed,07b9e364-f733-4061-8000-fb57c6715478,Nicholas Crawford,fc700a68-b0b6-4af9-ad5e-e1440eccb893,Pressure Cooker,Sports,Card,3,593.63,2021-08-27 07:21:31,Canada,Clarkside,Amazon,7aebeca7-9f5a-4a68-8b8e-ab18f72d453a,N,Insufficient funds
210f3cd8-eece-40d3-9567-8e10491da1e0,0695d753-014e-4dc3-b0d3-22379b42fe05,Christine Erickson,f62a7109-4a75-4079-943e-fba471245f9b,Shampoo,Electronics,Card,4,928.31,2021-06-15 14:50:06,India,Oliverport,Amazon,bc64e542-11ce-46ba-8486-378a9a3cc989,Y,
8690df8a-0740-4818-9da3-fcba3e14372e,8dce1f78-64d0-443f-b17b-da0459b63ea4,Betty Thomas,1f141cc6-b2bd-46a4-a589-b5af7dad35f3,Cat Litter,Electronics,Internet Banking,4,938.78,2022-12-31 01:42:04,Canada,Port Joshua,Amazon,fd67cb43-3a35-4410-9d18-59087469f263,Y,
124115b7-9b53-4f41-8b3e-ac5d8297d11b,5e9215fe-f1b8-4e09-9c30-43f53a0bea97,Jessica Buchanan,9337bff1-79ed-42c6-bf38-21bd0a4cc506,Shower Curtain,Home & Kitchen,Card,5,199.38,2020-10-27 18:12:46,UK,New Meagan,Flipkart,71fba781-dbd6-48e1-bbba-3c68b9cf359a,N,Payment gateway error
7c4dd94c-a704-4c78-8cf1-9dde0456cf45,c9ad02b8-2bf1-4d0a-ae07-f0ca0a8965d2,Amanda Glover DDS,cc8e9548-6f26-4835-99c9-7b775f3960d7,Mattress Protector,Clothing,Card,5,905.1,2020-05-03 23:25:07,Germany,Riverahaven,Amazon,66b7b5f8-7daf-49c8-bfb6-71e41efe1624,Y,
881c6f3d-b921-4f79-8472-0d5721a933db,16403aa9-b18f-4a29-993c-0b7bf70a47ed,Stephen Williams,0ae64ceb-aff4-4a26-8b6e-ed0fc8f8e066,Makeup Remover,Electronics,Wallet,5,121.29,2021-03-06 13:26:27,Germany,Greeneborough,eBay,b445092b-65b0-4317-b853-525c350836da,Y,
3d218765-29fe-4a34-b8a5-b8409d91e1ce,4d48bf0b-b504-4d5b-8491-53f0dc340c28,Christina Robinson,a2e2302a-ad8f-42e3-a2f1-a2fa3ba75b13,Perfume,Clothing,Internet Banking,1,35.86,2022-08-29 08:51:44,USA,West Beverlyfort,Shopify,00591e3f-2f85-4eb1-975f-1b86bed41289,N,Card expired
329355df-a06a-4f13-9248-08d422d011f9,c192f931-8a2c-4dcb-8973-a9031df9e772,Tony Vincent,98aa1cbe-e1fa-41bc-ba8a-8a8f242ef0ea,Clothes Dryer,Electronics,Internet Banking,4,654.9,2022-06-25 03:52:45,India,East Nancymouth,Amazon,b62345b2-28eb-4a20-b7c4-be14934cf610,Y,
2faecaed-0941-494e-a0fa-38c615faf63c,a1d941a1-d8b2-497e-b48c-dd0690c90c7d,Alexander Wright,b8889d17-4fd3-4ed5-aa0d-c673df1eeaac,Public Transport Cards,Books,Wallet,5,155.74,2024-04-07 12:05:10,UK,Blairview,eBay,003f8b6a-4f69-49c7-a4bd-981d04985583,Y,
684f5743-37de-4c7a-b936-30431ba01ff4,809436b6-da73-4c6f-9194-f74bc3909ebc,Patricia Bowen,c4db12ab-81c1-4d98-9ace-47dc5aefbe79,Cleaning Spray,Home & Kitchen,Card,2,673.92,2021-07-08 10:18:16,Germany,Richardside,eBay,bfcc60c7-23c0-4f39-9f51-bbc0bf216564,Y,
526d031a-de60-403d-912e-e9c13258e5be,ef7d2a1e-7fc4-44cf-aa5f-de078b86c3e0,Monica Taylor,7c6ce293-febb-4bd2-a006-a52a302ce3b4,Electric Kettle,Clothing,UPI,4,202.45,2022-07-02 17:15:26,UK,West Heather,Walmart,5d6a80ed-b0f5-4ee9-a262-6dfe5f794eda,N,Insufficient funds
26440e6e-dbe1-46d8-9c10-36e31ff61d7f,8735f070-e221-4977-a5c2-3eba7544f29d,Nicholas Curtis,d3bff82a-c5c1-406f-8c51-486d6fef6053,Eggs,Clothing,UPI,5,820.23,2024-07-09 19:34:51,Germany,South Timothy,eBay,ed4c4a47-598c-4e66-99c1-5b27d5bcd2d1,Y,
53b54b42-7fe1-4056-b2ea-ffa1a6dc75bc,fb41d41a-4987-4ece-a9e3-869e3ad653c3,Wesley Daniel,5a59ae97-6530-4ee6-a99a-51db6642358f,Clothes Dryer,Books,Internet Banking,5,739.39,2021-11-29 06:07:05,Germany,Amyview,Walmart,d43d93f9-9f8c-4d79-b2a6-768b90d51e55,Y,
503faa66-6cad-4e75-9448-52302c4ab550,a78ca823-30d4-43e3-983f-0782009ea607,Angel Chan,8852fa18-df44-48df-8b91-8318a6d2553a,Coffee Filters,Sports,UPI,2,998.55,2023-06-24 18:44:14,India,Jimenezfurt,eBay,6cc69a2f-31fb-4d68-83f6-46cdc7a68cce,Y,
148f2c0a-8ec9-46ff-9563-c011b13a29b6,d962582d-0af7-4ad3-8490-b90f7e533fe6,Alyssa Reid,14ba5b17-be3e-488d-a15f-86e326957c7f,Eggs,Home & Kitchen,UPI,3,298.98,2023-01-13 20:54:32,Canada,Wrightfurt,Shopify,6f082112-f80b-4704-9653-e0c756d98752,Y,
2f289600-bc8a-4223-9e6e-7184bc717a16,dd9f0957-966b-4b5c-aba8-da6df8c08c38,Maria Johnson,be0f3d22-38a2-407d-be86-312efabf80eb,Ironing Board,Clothing,UPI,5,876.57,2020-09-25 07:26:48,Canada,North Ian,eBay,b29b1642-8ea3-4f5d-a0ff-d85c5d5d7cbd,Y,
f367906a-fd48-40f0-a24b-e51f6911997f,83129d7d-d7eb-411a-ae55-164de575316a,Tyler Lee,88056644-e576-459a-9679-a4da50efad76,Cooking Oil,Books,Card,3,132.8,2024-05-05 10:57:45,India,Thomasburgh,Flipkart,783919ff-a63b-4ac1-a579-3a8f5bc9e735,N,
bcde5035-91e0-4bf0-8225-4425300cd273,83fd1929-f291-4867-88d2-486979780cb2,Sharon Castillo,50058777-8bb7-441f-a04c-52b19a97fbfa,Corkscrew,Home & Kitchen,Card,4,305.33,2022-08-21 15:54:12,Germany,South Heidimouth,Flipkart,69f9c663-3e14-477a-a30d-99ce36b8dfc8,N,Payment gateway error
